trx_id;account_id;trx_type;amount_idr;merchant_name;merchant_category;trx_date;trx_time;balance_after_idr;status;channel
TRX008992;ACC00161;debit;1523585;Tokopedia;shopping;03/05/2023;13:39:22;199557329;success;atm
TRX008993;ACC00705;top_up;453910;Indihome;bills;25/04/2024;15:53:37;20323858;success;mobile_app
TRX008994;ACC00185;debit;101197;Indomaret;groceries;17/03/2022;04:08:49;23045169;success;mobile_app
TRX008995;ACC01077;transfer_out;20678629;Transfer;transfer;07/05/2023;00:58:30;244477923;success;web
TRX008996;ACC00536;credit;7664889;Zalora;shopping;21/08/2022;01:15:11;373035;success;web
TRX008997;ACC00224;credit;5397796;Lazada;shopping;01/01/2025;13:53:02;49076279;success;merchant
TRX008998;ACC00462;debit;713428;McDonald's;food_delivery;05/10/2024;01:37:55;26080572;success;mobile_app
TRX008999;ACC01070;credit;3908550;Blibli;shopping;16/10/2023;16:38:59;23621272;success;mobile_app
TRX009000;ACC00308;transfer_out;20252826;Transfer;transfer;05/10/2024;05:12:57;22651520;success;mobile_app
TRX009001;ACC00766;debit;443282;Shopee;shopping;13/12/2024;00:36:34;13529307;success;mobile_app
TRX009002;ACC00308;credit;7578101;Salary;transfer;01/03/2024;11:11:54;21666102;success;atm
TRX009003;ACC01064;debit;537944;Grab;transport;20/01/2022;06:45:38;46522796;success;mobile_app
TRX009004;ACC00138;debit;800805;ShopeeFood;food_delivery;23/10/2024;02:56:07;32016894;success;mobile_app
TRX009005;ACC00643;top_up;708320;Telkomsel;bills;30/03/2024;21:12:00;40714880;success;mobile_app
TRX009006;ACC00095;debit;641181;Indomaret;groceries;24/06/2022;13:18:22;16914938;success;mobile_app
TRX009007;ACC01101;transfer_in;41663720;Transfer;transfer;13/07/2024;16:56:08;32662552;success;atm
TRX009008;ACC00675;transfer_out;9281747;Transfer;transfer;09/02/2022;13:05:50;32968076;success;merchant
TRX009009;ACC00511;transfer_in;18285642;Transfer;transfer;07/11/2022;08:59:05;366451374;success;mobile_app
TRX009010;ACC00599;credit;8065041;Shopee;shopping;09/08/2022;05:24:22;6595464;success;mobile_app
TRX009011;ACC01108;top_up;354836;Gojek;transport;05/05/2024;23:14:06;35128689;success;mobile_app
TRX009012;ACC00800;debit;708942;GoFood;food_delivery;09/08/2024;05:26:13;35268372;success;mobile_app
TRX009013;ACC00427;transfer_in;9390171;Transfer;transfer;30/01/2022;12:54:23;44480147;success;mobile_app
TRX009014;ACC00726;transfer_in;33331024;Transfer;transfer;06/03/2023;16:26:12;244890822;success;mobile_app
TRX009015;ACC00133;debit;207585;CGV;entertainment;27/03/2024;15:56:41;36749487;success;mobile_app
TRX009016;ACC00455;transfer_in;12830115;Transfer;transfer;17/08/2022;23:35:28;42448495;success;merchant
TRX009017;ACC00704;credit;3329961;Uniqlo;shopping;22/08/2023;01:14:49;35292137;failed;web
TRX009018;ACC00925;debit;1574545;Telkomsel;bills;21/12/2023;22:38:42;16100011;success;merchant
TRX009019;ACC00520;debit;150661;Watsons;health;18/04/2024;11:01:49;11045451;success;web
TRX009020;ACC00433;transfer_in;21371130;Transfer;transfer;13/11/2022;15:57:53;1323745;success;mobile_app
TRX009021;ACC00104;credit;7827671;Uniqlo;shopping;25/09/2023;07:57:26;34671740;success;merchant
TRX009022;ACC00466;debit;1897736;Tokopedia;shopping;07/08/2022;21:04:00;38002029;success;web
TRX009023;ACC00308;debit;1434202;Zalora;shopping;20/05/2023;01:52:30;22830498;success;mobile_app
TRX009024;ACC00067;debit;376716;Uniqlo;shopping;22/07/2024;15:17:19;439919049;success;merchant
TRX009025;ACC00536;debit;1546892;Udemy;education;06/01/2024;16:50:44;887382;success;atm
TRX009026;ACC00301;transfer_out;18926582;Transfer;transfer;19/01/2023;23:13:07;18720957;success;web
TRX009027;ACC01146;debit;1343092;Bluebird;transport;13/09/2022;23:58:20;21992924;success;web
TRX009028;ACC00086;transfer_out;29376655;Transfer;transfer;27/06/2024;16:28:08;214645293;success;mobile_app
TRX009029;ACC00796;credit;2113172;Uniqlo;shopping;04/04/2022;19:10:46;153036455;success;mobile_app
TRX009030;ACC00196;debit;1297248;Gojek;transport;28/09/2023;11:13:59;41859889;success;mobile_app
TRX009031;ACC01141;transfer_in;2069462;Transfer;transfer;25/01/2023;07:56:56;307363697;success;atm
TRX009032;ACC00043;debit;852972;Indihome;bills;04/06/2024;15:35:55;105777744;success;mobile_app
TRX009033;ACC00719;credit;242272;Salary;transfer;16/02/2022;07:29:53;20184864;success;mobile_app
TRX009034;ACC01003;top_up;237832;XXI Cinema;entertainment;04/12/2023;19:37:34;17054527;success;mobile_app
TRX009035;ACC00451;transfer_in;4259736;Transfer;transfer;01/05/2024;17:36:18;7811302;success;atm
TRX009036;ACC00098;credit;4947180;Salary;transfer;10/10/2023;17:41:30;166308616;success;mobile_app
TRX009037;ACC01122;debit;1337969;Zalora;shopping;26/08/2022;05:02:42;31414399;success;mobile_app
TRX009038;ACC00010;transfer_in;8097473;Transfer;transfer;24/07/2023;19:04:57;146775945;success;merchant
TRX009039;ACC01116;debit;1575516;Udemy;education;07/12/2022;04:08:02;47001015;success;atm
TRX009040;ACC00653;debit;214600;Watsons;health;23/05/2024;08:23:53;8535946;success;mobile_app
TRX009041;ACC00931;transfer_out;15919113;Transfer;transfer;27/11/2022;18:04:48;3917288;success;mobile_app
TRX009042;ACC00690;credit;2301791;Transmart;groceries;28/12/2022;09:42:27;39563484;failed;mobile_app
TRX009043;ACC01105;credit;6886200;Zalora;shopping;22/02/2025;08:53:31;4576239;success;mobile_app
TRX009044;ACC00311;credit;4534111;Shopee;shopping;14/08/2022;13:21:40;113718894;success;mobile_app
TRX009045;ACC00128;transfer_in;14098655;Transfer;transfer;18/07/2022;02:35:47;27175645;success;mobile_app
TRX009046;ACC01169;debit;517473;Hokben;food_delivery;24/08/2024;10:21:48;30012319;success;mobile_app
TRX009047;ACC00696;transfer_in;33361740;Transfer;transfer;02/04/2024;22:28:42;51709495;success;web
TRX009048;ACC00733;top_up;814976;Gojek;transport;09/09/2024;01:38:27;5153052;success;atm
TRX009049;ACC01105;credit;196710;Zalora;shopping;02/10/2022;21:36:37;3068164;success;mobile_app
TRX009050;ACC00974;credit;1120217;Salary;transfer;29/09/2023;01:39:53;128168742;success;mobile_app
TRX009051;ACC00358;credit;1333159;Superindo;groceries;19/01/2023;07:34:38;45665592;success;atm
TRX009052;ACC01042;top_up;559448;Gojek;transport;08/12/2023;19:55:10;0;success;mobile_app
TRX009053;ACC00756;debit;1661018;Gojek;transport;14/02/2025;01:35:07;25974016;success;mobile_app
TRX009054;ACC01034;transfer_out;1027822;Transfer;transfer;07/06/2024;20:52:19;127019865;success;mobile_app
TRX009055;ACC00025;top_up;971180;XL Axiata;bills;22/03/2023;04:09:12;30484237;success;web
TRX009056;ACC01107;transfer_out;15165132;Transfer;transfer;27/01/2022;16:49:45;356816326;success;mobile_app
TRX009057;ACC01197;debit;1116063;Hypermart;groceries;10/01/2023;19:34:24;32315651;success;mobile_app
TRX009058;ACC00083;transfer_out;28647293;Transfer;transfer;16/06/2023;19:15:18;138732708;success;mobile_app
TRX009059;ACC00529;debit;1577016;Watsons;health;16/10/2022;03:40:45;29469686;success;mobile_app
TRX009060;ACC00460;debit;88882;Steam;entertainment;21/01/2025;00:32:41;33933072;success;atm
TRX009061;ACC00169;transfer_in;28425788;Transfer;transfer;05/08/2023;18:07:14;27397264;success;merchant
TRX009062;ACC00930;transfer_out;1628623;Transfer;transfer;23/09/2022;05:03:32;362166823;success;mobile_app
TRX009063;ACC01193;top_up;652718;PLN;bills;08/04/2022;20:10:26;461846657;success;merchant
TRX009064;ACC00588;transfer_out;3012662;Transfer;transfer;17/09/2022;12:31:50;20702440;success;atm
TRX009065;ACC00595;credit;5219462;Lotte Mart;groceries;19/06/2024;16:58:17;29545590;success;mobile_app
TRX009066;ACC00968;debit;343803;Udemy;education;02/07/2022;15:55:25;18549508;success;mobile_app
TRX009067;ACC01054;debit;1649776;Lazada;shopping;21/12/2022;00:49:06;490158246;success;web
TRX009068;ACC00514;credit;2159839;Salary;transfer;26/07/2023;13:55:07;116712196;success;web
TRX009069;ACC00304;transfer_in;34417594;Transfer;transfer;20/02/2023;18:07:58;38965564;success;mobile_app
TRX009070;ACC00417;transfer_out;28909713;Transfer;transfer;11/04/2023;03:20:13;31245675;success;mobile_app
TRX009071;ACC00250;debit;571994;Spotify;entertainment;16/05/2023;23:54:42;25176439;success;atm
TRX009072;ACC00389;debit;642461;Zenius;education;21/12/2023;09:18:52;359658602;success;mobile_app
TRX009073;ACC00916;top_up;656054;MyPertamina;transport;28/07/2023;00:07:44;378291668;success;mobile_app
TRX009074;ACC01120;transfer_in;19974917;Transfer;transfer;12/03/2023;11:25:09;351887487;success;mobile_app
TRX009075;ACC00847;transfer_out;12218808;Transfer;transfer;15/07/2023;00:35:15;22731673;success;mobile_app
TRX009076;ACC00542;debit;262762;BPJS;bills;16/12/2023;03:25:16;16821471;success;atm
TRX009077;ACC01197;credit;4513869;Zalora;shopping;20/07/2023;14:57:41;32392440;success;mobile_app
TRX009078;ACC00324;credit;1257783;Lazada;shopping;21/03/2023;23:52:55;30318483;success;atm
TRX009079;ACC00188;credit;4795746;Transmart;groceries;21/11/2024;05:16:09;3264388;success;mobile_app
TRX009080;ACC00056;credit;623621;Salary;transfer;14/01/2025;16:15:26;42967050;success;merchant
TRX009081;ACC00778;credit;3380366;Salary;transfer;09/02/2024;08:20:59;2294904;success;atm
TRX009082;ACC00774;transfer_out;26757810;Transfer;transfer;28/02/2025;04:18:13;127636720;success;mobile_app
TRX009083;ACC00200;credit;4393740;Uniqlo;shopping;26/06/2022;21:25:11;54513958;success;mobile_app
TRX009084;ACC00071;debit;342053;Pertamina;transport;28/08/2024;09:06:19;9083048;success;mobile_app
TRX009085;ACC00408;debit;1786822;Hokben;food_delivery;06/05/2022;16:06:07;36743097;success;web
TRX009086;ACC00330;transfer_in;24405996;Transfer;transfer;01/11/2022;01:00:00;46515167;success;mobile_app
TRX009087;ACC01057;debit;898666;Lazada;shopping;16/02/2024;23:33:12;380334004;success;mobile_app
TRX009088;ACC01163;credit;7964475;Salary;transfer;06/01/2023;15:55:28;11841695;success;mobile_app
TRX009089;ACC00455;credit;574652;Superindo;groceries;09/07/2024;16:32:21;45249205;success;mobile_app
TRX009090;ACC01005;credit;6755577;Salary;transfer;07/03/2024;16:32:19;7805216;success;mobile_app
TRX009091;ACC00462;debit;1354050;Watsons;health;28/02/2023;23:30:29;27711527;success;mobile_app
TRX009092;ACC00725;transfer_out;24749393;Transfer;transfer;25/02/2022;18:36:55;46102360;success;mobile_app
TRX009093;ACC00557;transfer_in;49906851;Transfer;transfer;10/10/2023;16:28:34;494727591;success;mobile_app
TRX009094;ACC01148;credit;9997816;Salary;transfer;12/05/2023;08:02:34;270848245;success;mobile_app
TRX009095;ACC00745;debit;1215610;Alfamart;groceries;21/06/2022;02:14:57;36837239;success;merchant
TRX009096;ACC00089;debit;1485373;Zenius;education;13/02/2025;11:02:09;35622979;success;mobile_app
TRX009097;ACC00014;transfer_in;45839873;Transfer;transfer;06/09/2023;00:34:31;1131707;success;mobile_app
TRX009098;ACC00758;credit;6557352;Lotte Mart;groceries;10/01/2024;18:01:35;146996248;success;merchant
TRX009099;ACC00447;credit;7312263;Tokopedia;shopping;27/05/2024;09:25:54;30350168;success;web
TRX009100;ACC00376;credit;1072426;Salary;transfer;09/10/2024;23:54:37;270306790;failed;mobile_app
TRX009101;ACC01086;transfer_out;8731969;Transfer;transfer;07/11/2023;11:13:36;37426363;success;atm
TRX009102;ACC00626;credit;9733682;Salary;transfer;02/08/2023;07:13:51;50145524;success;mobile_app
TRX009103;ACC00170;transfer_out;12392514;Transfer;transfer;02/07/2024;04:33:06;34873067;success;mobile_app
TRX009104;ACC00996;debit;1105118;Udemy;education;16/12/2024;14:24:12;5265300;success;merchant
TRX009105;ACC00647;transfer_out;4984278;Transfer;transfer;21/07/2023;15:59:19;70288025;success;merchant
TRX009106;ACC00388;credit;9723082;Shopee;shopping;18/05/2022;00:07:10;21370511;success;mobile_app
TRX009107;ACC00533;transfer_out;10336277;Transfer;transfer;13/01/2023;08:57:50;13592808;success;mobile_app
TRX009108;ACC00377;credit;9911277;Blibli;shopping;23/06/2023;13:34:15;2174806;success;web
TRX009109;ACC01116;transfer_out;6701052;Transfer;transfer;29/07/2022;02:26:38;48457541;success;mobile_app
TRX009110;ACC00831;transfer_in;5857645;Transfer;transfer;01/06/2024;13:22:39;5793910;success;mobile_app
TRX009111;ACC01094;debit;1912509;Superindo;groceries;30/05/2022;01:49:33;44745331;success;mobile_app
TRX009112;ACC00880;transfer_out;2044546;Transfer;transfer;07/08/2024;08:12:55;18599773;success;web
TRX009113;ACC01036;credit;1218046;Alfamart;groceries;21/03/2024;07:49:41;21070311;success;mobile_app
TRX009114;ACC00975;debit;945656;Alodokter;health;16/11/2022;12:31:53;499769108;success;atm
TRX009115;ACC00176;top_up;123605;XXI Cinema;entertainment;02/05/2024;02:32:42;54279364;success;web
TRX009116;ACC00588;top_up;106445;Telkomsel;bills;16/07/2023;03:01:42;20381369;success;mobile_app
TRX009117;ACC00497;transfer_out;4435709;Transfer;transfer;16/04/2024;00:32:26;46636548;success;mobile_app
TRX009118;ACC01012;transfer_in;36475397;Transfer;transfer;12/12/2024;15:00:36;6095300;success;mobile_app
TRX009119;ACC00089;transfer_in;26157087;Transfer;transfer;22/05/2023;13:02:54;28586755;success;mobile_app
TRX009120;ACC00436;transfer_out;21237323;Transfer;transfer;06/02/2023;17:12:23;31115448;success;atm
TRX009121;ACC00004;debit;367308;ShopeeFood;food_delivery;21/12/2024;23:27:10;20793093;success;mobile_app
TRX009122;ACC00151;transfer_out;7762007;Transfer;transfer;10/12/2022;03:56:58;9311590;success;mobile_app
TRX009123;ACC01166;transfer_out;6661421;Transfer;transfer;22/09/2022;15:38:54;65523309;success;atm
TRX009124;ACC01161;debit;960142;ShopeeFood;food_delivery;07/11/2023;23:40:59;26834229;success;merchant
TRX009125;ACC00332;debit;459002;Ruangguru;education;02/03/2023;18:01:38;41956837;success;mobile_app
TRX009126;ACC00006;transfer_out;22971105;Transfer;transfer;25/09/2024;03:54:43;8271417;success;mobile_app
TRX009127;ACC00867;transfer_in;21602649;Transfer;transfer;23/07/2022;18:35:49;47720392;success;web
TRX009128;ACC01163;debit;1703076;XXI Cinema;entertainment;24/11/2022;03:41:41;9758060;success;mobile_app
TRX009129;ACC00343;transfer_out;12050822;Transfer;transfer;07/08/2023;13:00:24;26187635;success;mobile_app
TRX009130;ACC00603;transfer_out;25914413;Transfer;transfer;05/07/2024;23:21:21;20362836;success;mobile_app
TRX009131;ACC00884;credit;2901477;Blibli;shopping;17/08/2022;06:24:59;24224487;success;mobile_app
TRX009132;ACC00550;debit;677954;GrabFood;food_delivery;11/07/2023;02:14:02;190515744;success;mobile_app
TRX009133;ACC00542;credit;9141763;Alfamart;groceries;07/02/2023;18:44:24;11702617;success;merchant
TRX009134;ACC00020;transfer_out;8618214;Transfer;transfer;28/06/2023;22:24:04;257701572;success;mobile_app
TRX009135;ACC00924;debit;1534502;Alfamart;groceries;30/07/2024;15:02:10;31837157;success;mobile_app
TRX009136;ACC00305;top_up;914090;Grab;transport;24/12/2024;18:29:27;9456875;success;web
TRX009137;ACC00683;credit;4958139;Tokopedia;shopping;25/12/2022;14:21:00;17391058;success;mobile_app
TRX009138;ACC00507;transfer_out;14190347;Transfer;transfer;27/04/2022;19:12:24;484904;success;mobile_app
TRX009139;ACC00481;debit;171448;Coursera;education;08/01/2024;01:07:56;2455962;success;web
TRX009140;ACC00119;transfer_out;15462870;Transfer;transfer;24/07/2024;05:05:09;871151;success;mobile_app
TRX009141;ACC00317;credit;4644371;Salary;transfer;04/12/2023;02:11:19;10292816;success;mobile_app
TRX009142;ACC01080;transfer_out;19124499;Transfer;transfer;10/02/2022;21:16:50;13169634;success;mobile_app
TRX009143;ACC00288;debit;1466575;Telkomsel;bills;15/07/2022;15:18:46;18570530;success;merchant
TRX009144;ACC01047;credit;7088622;Salary;transfer;25/02/2023;22:21:27;469461940;success;mobile_app
TRX009145;ACC00988;debit;1528631;Lazada;shopping;26/03/2024;04:10:33;164079950;success;mobile_app
TRX009146;ACC00298;debit;1634700;GrabFood;food_delivery;16/11/2022;14:51:23;67123318;success;mobile_app
TRX009147;ACC01081;debit;176965;Zalora;shopping;26/07/2024;21:37:03;47833917;success;mobile_app
TRX009148;ACC00495;transfer_in;42947520;Transfer;transfer;24/04/2022;12:30:32;107442199;success;mobile_app
TRX009149;ACC00467;debit;1795859;Zalora;shopping;25/05/2022;06:45:23;32829629;success;mobile_app
TRX009150;ACC01165;top_up;518812;Indihome;bills;20/09/2022;14:38:54;19524115;success;mobile_app
TRX009151;ACC00117;credit;5404006;Lazada;shopping;16/09/2022;13:38:43;29860819;success;atm
TRX009152;ACC00501;debit;742105;XXI Cinema;entertainment;23/06/2022;00:20:05;180657113;success;web
TRX009153;ACC00205;debit;712429;Tokopedia;shopping;25/02/2024;07:19:04;15521414;success;mobile_app
TRX009154;ACC00806;debit;428927;PDAM;bills;09/01/2023;18:50:54;84022969;success;mobile_app
TRX009155;ACC00406;credit;2865562;Salary;transfer;13/05/2024;10:04:54;39395028;success;mobile_app
TRX009156;ACC00839;debit;1728241;PLN;bills;11/01/2024;00:29:11;10130177;success;web
TRX009157;ACC00826;top_up;183738;XXI Cinema;entertainment;02/11/2023;23:32:08;43415362;success;merchant
TRX009158;ACC00618;transfer_out;28111806;Transfer;transfer;14/08/2023;22:09:49;34213910;success;web
TRX009159;ACC00199;debit;264470;PDAM;bills;12/09/2022;01:24:22;8194707;success;merchant
TRX009160;ACC00078;debit;172902;Zalora;shopping;05/11/2023;19:25:53;35302222;success;atm
TRX009161;ACC00601;transfer_out;9539480;Transfer;transfer;15/08/2023;11:31:42;24889137;success;merchant
TRX009162;ACC00767;debit;1397413;Steam;entertainment;22/12/2023;02:27:29;38873788;failed;mobile_app
TRX009163;ACC00121;debit;1900102;Blibli;shopping;21/06/2022;12:56:24;34106985;success;web
TRX009164;ACC01131;debit;573862;Spotify;entertainment;31/08/2023;19:11:45;14360882;success;web
TRX009165;ACC00410;transfer_out;29720715;Transfer;transfer;04/01/2024;00:47:01;3235183;success;mobile_app
TRX009166;ACC00740;credit;6924165;Superindo;groceries;11/06/2022;21:17:21;39822295;success;web
TRX009167;ACC00970;debit;1770070;Superindo;groceries;25/07/2024;15:06:23;139951871;success;mobile_app
TRX009168;ACC00192;credit;2331206;Zalora;shopping;19/09/2022;05:10:45;5938898;success;mobile_app
TRX009169;ACC00476;transfer_out;17322570;Transfer;transfer;03/04/2023;02:43:51;48418618;success;mobile_app
TRX009170;ACC00100;credit;7957826;Lotte Mart;groceries;24/02/2024;06:06:10;15594807;success;mobile_app
TRX009171;ACC00461;credit;8925400;Blibli;shopping;30/04/2023;14:20:25;442767667;success;atm
TRX009172;ACC00667;credit;6813608;Salary;transfer;04/01/2024;02:45:11;123436598;success;web
TRX009173;ACC00145;debit;14073;Uniqlo;shopping;07/06/2022;13:57:10;402453722;success;mobile_app
TRX009174;ACC00368;credit;1733532;Hypermart;groceries;05/02/2023;04:35:07;25401398;success;mobile_app
TRX009175;ACC00669;credit;927937;Salary;transfer;03/11/2024;22:42:30;38857640;success;mobile_app
TRX009176;ACC00362;debit;555545;Tokopedia;shopping;02/08/2024;15:22:44;42481916;success;mobile_app
TRX009177;ACC01166;transfer_out;1017885;Transfer;transfer;14/09/2022;07:05:25;67436283;success;web
TRX009178;ACC00557;transfer_in;41858210;Transfer;transfer;29/12/2024;21:14:06;493020729;success;mobile_app
TRX009179;ACC00825;transfer_out;22958243;Transfer;transfer;02/01/2024;04:49:48;17178974;success;web
TRX009180;ACC00170;debit;977951;Udemy;education;16/02/2022;15:49:20;41154919;success;merchant
TRX009181;ACC00048;credit;8174631;Salary;transfer;22/01/2024;17:33:53;14591385;success;merchant
TRX009182;ACC00685;transfer_in;43369352;Transfer;transfer;10/08/2022;13:30:47;45787161;success;atm
TRX009183;ACC01150;transfer_in;15320237;Transfer;transfer;06/07/2023;01:58:21;1244203;success;mobile_app
TRX009184;ACC01138;debit;687257;Udemy;education;23/10/2022;06:25:28;25597310;success;merchant
TRX009185;ACC00602;transfer_out;719385;Transfer;transfer;28/12/2023;10:56:10;16027089;success;atm
TRX009186;ACC00635;transfer_out;26749689;Transfer;transfer;16/07/2022;18:50:29;124568297;success;merchant
TRX009187;ACC01021;debit;989578;Halodoc;health;15/08/2022;02:41:00;168228741;success;mobile_app
TRX009188;ACC00374;top_up;81985;Steam;entertainment;10/08/2023;12:40:20;12490548;success;mobile_app
TRX009189;ACC00352;transfer_out;26512611;Transfer;transfer;17/02/2024;02:17:40;495836555;success;merchant
TRX009190;ACC01161;transfer_out;19408394;Transfer;transfer;22/07/2022;05:23:24;27886650;success;atm
TRX009191;ACC00900;debit;668955;Alodokter;health;10/06/2022;15:26:07;10225840;success;web
TRX009192;ACC00756;top_up;796305;Shell;transport;22/04/2023;03:21:29;32496958;success;mobile_app
TRX009193;ACC00877;transfer_out;4647145;Transfer;transfer;03/05/2024;01:53:25;34705527;success;mobile_app
TRX009194;ACC00083;debit;1667399;GoFood;food_delivery;09/07/2024;19:50:52;140463455;success;mobile_app
TRX009195;ACC00919;credit;6156061;Transmart;groceries;12/06/2024;02:19:52;12902257;success;atm
TRX009196;ACC01148;credit;1542272;Hypermart;groceries;05/06/2024;23:36:41;268218449;success;mobile_app
TRX009197;ACC00623;debit;1955019;Shopee;shopping;10/06/2022;15:36:49;30194405;success;atm
TRX009198;ACC00519;top_up;171015;PLN;bills;12/08/2024;20:55:30;22162256;success;merchant
TRX009199;ACC00705;transfer_out;22215940;Transfer;transfer;17/09/2022;02:43:08;20335399;success;web
TRX009200;ACC00084;transfer_out;13024047;Transfer;transfer;27/12/2023;17:01:42;28221258;success;mobile_app
TRX009201;ACC00760;transfer_in;27582701;Transfer;transfer;01/03/2023;16:57:28;31803945;success;mobile_app
TRX009202;ACC00476;transfer_in;36362445;Transfer;transfer;06/04/2022;12:29:56;52132548;success;mobile_app
TRX009203;ACC00632;transfer_out;3951335;Transfer;transfer;09/05/2024;13:34:19;22821245;success;atm
TRX009204;ACC00363;debit;1617934;Bakmi GM;food_delivery;21/12/2022;05:12:21;30815602;success;mobile_app
TRX009205;ACC00140;transfer_in;24090599;Transfer;transfer;10/01/2024;19:52:31;135327712;success;mobile_app
TRX009206;ACC00958;transfer_out;17117196;Transfer;transfer;28/03/2022;23:25:47;36810386;success;mobile_app
TRX009207;ACC00577;debit;1933475;GoFood;food_delivery;20/11/2024;21:47:12;31061590;success;mobile_app
TRX009208;ACC00743;transfer_out;29330095;Transfer;transfer;30/11/2024;22:41:09;19375794;success;mobile_app
TRX009209;ACC00517;debit;1075258;MyPertamina;transport;12/12/2024;07:43:09;26927406;success;mobile_app
TRX009210;ACC00649;transfer_out;1127133;Transfer;transfer;22/11/2024;06:54:19;18610727;success;web
TRX009211;ACC00707;debit;925070;Watsons;health;07/04/2023;19:59:57;72824211;success;web
TRX009212;ACC00359;credit;8307249;Salary;transfer;30/01/2023;23:16:55;5244047;success;web
TRX009213;ACC00252;transfer_out;10437878;Transfer;transfer;04/12/2024;22:49:18;19755108;success;mobile_app
TRX009214;ACC00535;debit;358618;MyPertamina;transport;17/03/2023;17:37:12;34197594;success;web
TRX009215;ACC00154;transfer_out;6602778;Transfer;transfer;29/04/2024;18:01:16;26186429;success;mobile_app
TRX009216;ACC00139;debit;779614;Zenius;education;07/11/2023;02:50:26;11502190;success;mobile_app
TRX009217;ACC00642;transfer_out;22126124;Transfer;transfer;27/05/2023;02:16:56;38779575;success;web
TRX009218;ACC00415;transfer_out;16797279;Transfer;transfer;21/04/2022;13:20:26;44983466;success;mobile_app
TRX009219;ACC00075;debit;961514;Indihome;bills;21/10/2022;01:43:39;36961861;success;merchant
TRX009220;ACC00686;credit;886179;Indomaret;groceries;09/12/2023;16:48:40;40432940;success;web
TRX009221;ACC00345;transfer_in;40436384;Transfer;transfer;13/12/2022;05:47:46;3975859;success;mobile_app
TRX009222;ACC01073;debit;545288;Grab;transport;03/05/2023;04:42:46;310442192;success;mobile_app
TRX009223;ACC00421;credit;1160903;Tokopedia;shopping;15/04/2022;11:58:13;34651504;success;mobile_app
TRX009224;ACC00045;credit;6750651;Salary;transfer;26/04/2022;05:12:33;13653193;success;atm
TRX009225;ACC00078;transfer_in;9090400;Transfer;transfer;10/01/2022;02:00:44;39991656;success;web
TRX009226;ACC01064;transfer_in;30752711;Transfer;transfer;01/01/2025;17:03:27;46604590;success;mobile_app
TRX009227;ACC00436;transfer_in;34149568;Transfer;transfer;27/06/2024;22:28:13;34752762;success;mobile_app
TRX009228;ACC00348;transfer_out;7311260;Transfer;transfer;09/09/2024;15:49:02;34597863;success;mobile_app
TRX009229;ACC00877;debit;1805261;Lotte Mart;groceries;28/08/2024;21:26:28;37169775;success;mobile_app
TRX009230;ACC00898;credit;71092;Zalora;shopping;09/05/2023;05:06:23;46260939;success;mobile_app
TRX009231;ACC00343;top_up;271887;Grab;transport;16/05/2022;05:46:55;28272282;success;mobile_app
TRX009232;ACC00372;credit;713762;Shopee;shopping;09/02/2024;06:54:59;8503305;success;mobile_app
TRX009233;ACC01030;credit;5485300;Hypermart;groceries;28/05/2023;21:18:42;270776607;success;merchant
TRX009234;ACC00659;transfer_in;44329393;Transfer;transfer;20/10/2022;20:40:49;320317239;success;mobile_app
TRX009235;ACC01049;transfer_out;13179635;Transfer;transfer;10/02/2025;07:06:35;195956770;success;web
TRX009236;ACC00290;debit;1695489;McDonald's;food_delivery;07/02/2024;13:22:14;77881593;success;merchant
TRX009237;ACC00628;debit;103105;Grab;transport;23/01/2022;03:49:14;37544077;success;merchant
TRX009238;ACC00144;top_up;535824;CGV;entertainment;18/03/2023;01:53:54;7724493;success;mobile_app
TRX009239;ACC00201;debit;630135;BPJS;bills;24/07/2024;12:06:29;45379705;success;mobile_app
TRX009240;ACC00638;debit;1980597;Apotek K24;health;30/12/2022;08:40:16;15475608;success;mobile_app
TRX009241;ACC00356;credit;9922024;Salary;transfer;16/01/2022;08:33:59;18609361;success;mobile_app
TRX009242;ACC00485;debit;1004989;Transmart;groceries;03/08/2023;15:17:59;281981207;success;merchant
TRX009243;ACC00609;top_up;605847;XL Axiata;bills;10/02/2025;15:16:46;60474470;success;mobile_app
TRX009244;ACC01141;debit;1217546;Pertamina;transport;12/07/2024;03:41:15;300630393;success;atm
TRX009245;ACC00121;credit;9222470;Hypermart;groceries;01/09/2022;11:30:04;38068391;success;mobile_app
TRX009246;ACC00750;debit;197089;GoFood;food_delivery;05/02/2024;17:33:34;4206536;success;mobile_app
TRX009247;ACC00899;transfer_out;26380052;Transfer;transfer;26/08/2024;04:16:35;133617539;success;mobile_app
TRX009248;ACC00847;transfer_out;22234572;Transfer;transfer;14/04/2024;15:53:26;26216437;success;mobile_app
TRX009249;ACC00064;transfer_in;36440176;Transfer;transfer;31/01/2022;02:43:46;35127682;success;mobile_app
TRX009250;ACC00990;debit;241672;Disney+;entertainment;13/09/2023;01:39:58;13503335;success;mobile_app
TRX009251;ACC00868;debit;773794;Alfamart;groceries;27/04/2022;19:01:43;28552133;success;mobile_app
TRX009252;ACC00455;debit;247860;Superindo;groceries;04/05/2022;03:16:46;43780812;success;mobile_app
TRX009253;ACC01100;credit;9656708;Shopee;shopping;17/11/2024;03:02:38;24765167;success;merchant
TRX009254;ACC00952;top_up;12166;PDAM;bills;03/09/2024;06:03:27;144819012;success;mobile_app
TRX009255;ACC00682;debit;1613597;Shell;transport;29/03/2022;06:47:37;707943;success;web
